Chromosome,Coordinate,p_value
chr07,32251,0.8244099317174132
chr07,32283,0.8244099317174132
chr07,32309,0.8628940973515055
chr07,32427,0.8431970435888055
chr07,32444,0.9003738645403359
chr07,32460,0.9564468091190435
chr07,32506,0.894210102102294
chr07,32553,0.8104097587540776
chr07,32610,0.8946646341854911
chr07,32853,0.7587356324812243
chr07,32916,0.7587356324812243
chr07,33005,0.9232958913547972
chr07,33117,0.7757233976787414
chr07,34140,0.805119867657444
chr07,34590,0.8111960676247931
chr07,35348,0.5026107746246964
chr07,35631,0.3482355562564836
chr07,35991,0.3765664022323003
chr07,36469,0.6578732633389066
chr07,36511,0.5506962182644128
chr07,36952,0.5106588549980154
chr07,37094,0.4717726969651328
chr07,37120,0.4717726969651328
chr07,37127,0.4717726969651328
chr07,37153,0.4874611057848539
chr07,37271,0.4717726969651328
chr07,37284,0.4717726969651328
chr07,37314,0.420449695792785
chr07,37449,0.39017930280473334
chr07,37490,0.420449695792785
chr07,37516,0.420449695792785
chr07,37642,0.3931389182391527
chr07,37736,0.271363909843505
chr07,37780,0.4710655620693722
chr07,37805,0.3594341834935819
chr07,37937,0.28955823081327253
chr07,37958,0.4420433661917347
chr07,37993,0.34394815901066567
chr07,38051,0.48074615291742595
chr07,38105,0.48074615291742595
chr07,38180,0.49659548021545885
chr07,38219,0.48074615291742595
chr07,38285,0.5981529114015085
chr07,38349,0.5981529114015085
chr07,38383,0.5981529114015085
chr07,38406,0.5981529114015085
chr07,38416,0.5981529114015085
chr07,38422,0.5981529114015085
chr07,38428,0.671655578525207
chr07,38590,0.6800007735228951
chr07,38625,0.7773323547143729
chr07,38635,0.754356087696584
chr07,38652,0.8806783056639778
chr07,38716,0.7182911148340706
chr07,38742,0.84617606458787
chr07,38779,0.7513275361431164
chr07,38841,0.6029255041737974
chr07,40530,0.3042690617020506
chr07,40598,0.35711786536148704
chr07,42367,0.34728331110231503
chr07,43168,0.1410992053608064
chr07,43375,0.14841094446468822
chr07,43468,0.8683099975084676
chr07,43480,0.8395581369606085
chr07,43619,0.2608457215119704
chr07,43825,0.23381004440761524
chr07,43961,0.26098299237447564
chr07,44206,0.30158732858222476
chr07,44362,0.266410908605068
chr07,45063,0.11048332740186217
chr07,45300,0.1380958974881803
chr07,45378,0.1455251181862324
chr07,45505,0.17307929146347323
chr07,45519,0.18309824139121503
chr07,45526,0.1440447537328362
chr07,45848,0.16988083259720443
chr07,45883,0.16988083259720443
chr07,45911,0.19077884882763288
chr07,45924,0.16988083259720443
chr07,45944,0.17626214532514536
chr07,45991,0.16988083259720443
chr07,46144,0.21643071052866977
chr07,46518,0.21046029819406883
chr07,46700,0.168570534305135
chr07,47073,0.16988083259720443
chr07,47396,0.16988083259720443
chr07,47558,0.16988083259720443
chr07,47680,0.16988083259720443
chr07,47959,0.16988083259720443
chr07,48459,0.1508717695168922
chr07,48498,0.1508717695168922
chr07,48810,0.1645028082832223
chr07,48897,0.17903359451044418
chr07,48964,0.17667429632396395
chr07,49158,0.15708896666282463
chr07,49173,0.15708896666282463
chr07,49245,0.15708896666282463
chr07,49398,0.15708896666282463
chr07,49410,0.17469115228966609
chr07,49569,0.15708896666282463
chr07,50304,0.12439275887967353
chr07,50694,0.3092280699853996
chr07,51065,0.20502786028647
chr07,51580,0.1914755989067598
chr07,51585,0.1914755989067598
chr07,51595,0.1914755989067598
chr07,51854,0.20911749934406934
chr07,52013,0.18335731091574556
chr07,52283,0.20705462763297133
chr07,52294,0.2055144696640542
chr07,52529,0.23413983101122035
chr07,52637,0.18539391316365575
chr07,52927,0.18335731091574556
chr07,53027,0.19920872955125635
chr07,53037,0.19920872955125635
chr07,53063,0.19507374392236523
chr07,53078,0.1704667870068024
chr07,53249,0.24224473758304918
chr07,53280,0.27307817801426815
chr07,53289,0.27307817801426815
chr07,53675,0.27307817801426815
chr07,53839,0.21754444918445281
chr07,54006,0.21754444918445281
chr07,54189,0.21754444918445281
chr07,54507,0.21754444918445281
chr07,54533,0.24261469304052988
chr07,54572,0.24261469304052988
chr07,54672,0.21754444918445281
chr07,54786,0.21754444918445281
chr07,54792,0.21641437549410467
chr07,54857,0.21641437549410467
chr07,54937,0.1940513774371399
chr07,54984,0.1899496369195541
chr07,55067,0.24224473758304918
chr07,55160,0.17398946198053405
chr07,55238,0.290272610589839
chr07,55298,0.21176315785570113
chr07,55310,0.24224473758304918
chr07,55351,0.21754444918445281
chr07,55358,0.21754444918445281
chr07,55467,0.2687092380241412
chr07,55570,0.21754444918445281
chr07,55822,0.21754444918445281
chr07,55904,0.21754444918445281
chr07,56068,0.21754444918445281
chr07,56167,0.2517132132723554
chr07,56393,0.21754444918445281
chr07,56405,0.21754444918445281
chr07,56464,0.24224473758304918
chr07,56632,0.21641437549410467
chr07,56793,0.21754444918445281
chr07,56827,0.25415959842863267
chr07,57040,0.2140142501045511
chr07,57291,0.21754444918445281
chr07,57319,0.20726682990980705
chr07,57337,0.23460802010516657
chr07,57366,0.31757871052987696
chr07,57490,0.29935202400687
chr07,57504,0.31741490555076124
chr07,57536,0.24224473758304918
chr07,57554,0.21754444918445281
chr07,57589,0.21754444918445281
chr07,57636,0.17955863661547314
chr07,57682,0.2519709720566355
chr07,57787,0.42909745873776717
chr07,57908,0.19009217403611178
chr07,58105,0.25261301802200026
chr07,58139,0.25261301802200026
chr07,60051,0.196759294278101
chr07,60189,0.19878030920460368
chr07,60739,0.21754444918445281
chr07,60919,0.21754444918445281
chr07,62665,0.21754444918445281
chr07,62793,0.21754444918445281
chr07,64757,0.21754444918445281
chr07,66974,0.2668409967951465
chr07,67305,0.2668409967951465
chr07,68651,0.2668409967951465
chr07,68860,0.30536793660729133
chr07,68868,0.3770197575452784
chr07,69684,0.2668409967951465
chr07,69958,0.2668409967951465
chr07,70922,0.2668409967951465
chr07,71168,0.2668409967951465
chr07,71624,0.299336986796281
chr07,72276,0.2651457571917101
chr07,73379,0.2868094441638066
chr07,74857,0.2668409967951465
chr07,76340,0.2108965858602882
chr07,76391,0.25121675794912646
chr07,76415,0.33503309556752825
chr07,76698,0.299336986796281
chr07,77069,0.2668409967951465
chr07,77436,0.2668409967951465
chr07,77581,0.2668409967951465
chr07,78017,0.2668409967951465
chr07,78027,0.2668409967951465
chr07,78140,0.2693423647276661
chr07,78335,0.36264627853471476
chr07,78711,0.29517079921127587
chr07,79328,0.2668409967951465
chr07,79816,0.2668409967951465
chr07,79930,0.2654849607633687
chr07,80201,0.2668409967951465
chr07,81198,0.29517079921127587
chr07,81216,0.29517079921127587
chr07,81354,0.2668409967951465
chr07,81360,0.2668409967951465
chr07,81420,0.2668409967951465
chr07,81763,0.28525237490559147
chr07,81843,0.27568373106149247
chr07,82145,0.3283142634432773
chr07,82258,0.27742735596948953
chr07,82364,0.27411254210354474
chr07,82644,0.23949114807475905
chr07,82888,0.2366865879547584
chr07,82962,0.24217568814865073
chr07,83205,0.2668409967951465
chr07,83236,0.2668409967951465
chr07,83854,0.2668409967951465
chr07,84405,0.2875570538126408
chr07,84583,0.3197382799650003
chr07,84863,0.2668409967951465
chr07,84921,0.2668409967951465
chr07,84982,0.2668409967951465
chr07,85311,0.2875570538126408
chr07,85523,0.2668409967951465
chr07,86432,0.25489036256650954
chr07,86714,0.29517079921127587
chr07,87708,0.3298109960146153
chr07,87880,0.2654849607633687
chr07,88057,0.2863443584574664
chr07,88117,0.2668409967951465
chr07,88132,0.2668409967951465
chr07,88689,0.2668409967951465
chr07,89144,0.3130017357340458
chr07,89855,0.2668409967951465
chr07,89921,0.2668409967951465
chr07,90231,0.2875570538126408
chr07,90462,0.2668409967951465
chr07,90486,0.2668409967951465
chr07,90680,0.2668409967951465
chr07,91774,0.3156853491030369
chr07,91897,0.2668409967951465
chr07,91903,0.2668409967951465
chr07,92348,0.2654849607633687
chr07,92706,0.2654849607633687
chr07,92869,0.2668409967951465
chr07,92904,0.2668409967951465
chr07,92948,0.2668409967951465
chr07,93181,0.2654849607633687
chr07,93248,0.2654849607633687
chr07,93326,0.29766024222912746
chr07,93962,0.2668409967951465
chr07,94370,0.2668409967951465
chr07,94728,0.2668409967951465
chr07,94951,0.2875570538126408
chr07,95569,0.34975301959092386
chr07,95709,0.29181813605601614
chr07,96153,0.2668409967951465
chr07,96188,0.2668409967951465
chr07,96237,0.2668409967951465
chr07,97689,0.299336986796281
chr07,97944,0.2654849607633687
chr07,97974,0.38262477395342087
chr07,97995,0.2668409967951465
chr07,98093,0.25402948974615
chr07,98132,0.21071155906000155
chr07,98147,0.22266897215372602
chr07,98260,0.25402948974615
chr07,98279,0.25402948974615
chr07,98336,0.27742735596948953
chr07,98370,0.3064058579679812
chr07,98544,0.20883945509711696
chr07,98804,0.3045834482769529
chr07,98826,0.3045834482769529
chr07,99239,0.2668409967951465
chr07,99281,0.2668409967951465
chr07,99321,0.2668409967951465
chr07,102271,0.25433489606419
chr07,105358,0.40835173418305426
chr07,111202,0.4104425938795797
chr07,113241,0.42058655682024015
chr07,113478,0.37505496057040233
chr07,115385,0.37505496057040233
chr07,116588,0.351447156347639
chr07,118211,0.37505496057040233
chr07,122845,0.4700527704986227
chr07,122881,0.4700527704986227
chr07,123163,0.4081875004417831
chr07,123234,0.4081875004417831
chr07,123394,0.4700203266851889
chr07,124678,0.33424313755244495
chr07,124697,0.33424313755244495
chr07,125803,0.36885141591962867
chr07,125914,0.3205355719824824
chr07,125928,0.3189027713618151
chr07,126006,0.3824684208076975
chr07,126295,0.34483177207020244
chr07,126560,0.33424313755244495
chr07,126938,0.27071053374047366
chr07,127544,0.27071053374047366
chr07,127888,0.27071053374047366
chr07,127928,0.2693927545445985
chr07,127942,0.2693927545445985
chr07,128498,0.2812205867369863
chr07,128797,0.3035870287426718
chr07,128885,0.2788262237557725
chr07,128896,0.29124344827202714
chr07,128994,0.30428521635466016
chr07,129103,0.3395546968388946
chr07,129116,0.35364657545667
chr07,129739,0.2693927545445985
chr07,130017,0.27071053374047366
chr07,130094,0.33594754242005365
chr07,130281,0.23990722193500794
chr07,130528,0.25888390540590295
chr07,130679,0.27071053374047366
chr07,130856,0.27071053374047366
chr07,130979,0.27071053374047366
chr07,130989,0.27071053374047366
chr07,131128,0.3113194751408455
chr07,131686,0.26654450322312007
chr07,131856,0.27071053374047366
chr07,131973,0.3417753941636904
chr07,132558,0.27071053374047366
chr07,132654,0.3401837254846459
chr07,132806,0.24911286404859714
chr07,132878,0.27071053374047366
chr07,132982,0.2812205867369863
chr07,133693,0.27071053374047366
chr07,134060,0.2693927545445985
chr07,134086,0.2693927545445985
chr07,134212,0.30072103488164564
chr07,134351,0.27071053374047366
chr07,134446,0.27071053374047366
chr07,134470,0.27071053374047366
chr07,134656,0.3220916732234701
chr07,134694,0.24568043992065422
chr07,134839,0.27071053374047366
chr07,134846,0.27071053374047366
chr07,134867,0.27071053374047366
chr07,136885,0.27071053374047366
chr07,137204,0.2575254586890207
chr07,137319,0.27071053374047366
chr07,137354,0.2693927545445985
chr07,137927,0.2723365577713466
chr07,138721,0.27272097248579247
chr07,138993,0.27071053374047366
chr07,139789,0.35429638853954515
chr07,140010,0.3279682053706269
chr07,140432,0.27071053374047366
chr07,140481,0.27071053374047366
chr07,141023,0.27071053374047366
chr07,141121,0.27071053374047366
chr07,141916,0.3087252903238881
chr07,142411,0.27071053374047366
chr07,142858,0.27071053374047366
chr07,143092,0.2693927545445985
chr07,143178,0.2693927545445985
chr07,144337,0.27071053374047366
chr07,144429,0.30190443397327965
chr07,144929,0.24666126939758673
chr07,144997,0.24666126939758673
chr07,145028,0.3009907892801263
chr07,145218,0.17225309987150778
chr07,145256,0.28721496364252397
chr07,145537,0.258174901794141
chr07,145822,0.27071053374047366
chr07,146402,0.27071053374047366
chr07,146559,0.27071053374047366
chr07,147072,0.2995746442433783
chr07,147117,0.334348613793494
chr07,147252,0.27071053374047366
chr07,147739,0.3088385321541164
chr07,148685,0.2938323029441138
chr07,148858,0.24773114960931117
chr07,148913,0.30802862544811327
chr07,148937,0.24773114960931117
chr07,149337,0.27071053374047366
chr07,149744,0.2934881941753143
chr07,150026,0.27071053374047366
chr07,150067,0.27071053374047366
chr07,150573,0.29124344827202714
chr07,150785,0.25888390540590295
chr07,150965,0.27071053374047366
chr07,151006,0.27071053374047366
chr07,151243,0.29211873710495545
chr07,151273,0.3779772390699665
chr07,151358,0.2998696547353607
chr07,151467,0.3313154087969902
chr07,151515,0.313808575029774
chr07,151583,0.3025248630540712
chr07,151841,0.27071053374047366
chr07,151856,0.27071053374047366
chr07,152032,0.25888390540590295
chr07,152185,0.26907476456338597
chr07,152322,0.25888390540590295
chr07,152524,0.27071053374047366
chr07,152539,0.27071053374047366
chr07,152554,0.2693927545445985
chr07,152600,0.2693927545445985
chr07,152709,0.27071053374047366
chr07,152717,0.27071053374047366
chr07,152745,0.27071053374047366
chr07,152752,0.27071053374047366
chr07,152810,0.29124344827202714
chr07,152845,0.29124344827202714
chr07,152885,0.29124344827202714
chr07,152979,0.27071053374047366
chr07,153068,0.27071053374047366
chr07,153144,0.27071053374047366
chr07,153246,0.27071053374047366
chr07,153304,0.27071053374047366
chr07,153383,0.31102923528576354
chr07,153412,0.19993465238906444
chr07,153462,0.1917315113581978
chr07,153620,0.27071053374047366
chr07,153662,0.27071053374047366
chr07,153692,0.27071053374047366
chr07,153697,0.27071053374047366
chr07,153872,0.27071053374047366
chr07,153931,0.27071053374047366
chr07,154033,0.27071053374047366
chr07,154185,0.26654450322312007
chr07,154586,0.27071053374047366
chr07,155119,0.2693927545445985
chr07,155131,0.27071053374047366
chr07,155192,0.27071053374047366
chr07,155429,0.2693927545445985
chr07,155650,0.27071053374047366
chr07,155800,0.27071053374047366
chr07,156043,0.27071053374047366
chr07,156243,0.27071053374047366
chr07,156360,0.2633254117337724
chr07,156369,0.27071053374047366
chr07,156383,0.27071053374047366
chr07,156448,0.27071053374047366
chr07,156478,0.27071053374047366
chr07,156648,0.27071053374047366
chr07,156751,0.27071053374047366
chr07,157069,0.27071053374047366
chr07,157088,0.27071053374047366
chr07,157180,0.27071053374047366
chr07,157336,0.30416834279208876
chr07,157540,0.27071053374047366
chr07,159767,0.3038624412221961
chr07,160291,0.30003137816383324
chr07,160401,0.34825327274188445
chr07,160692,0.28327448895941876
chr07,161339,0.3131566723662187
chr07,161920,0.28188820714854246
chr07,162083,0.28327448895941876
chr07,162111,0.2790207987235269
chr07,162180,0.33356203069229473
chr07,162255,0.20555348416368205
chr07,162269,0.2790207987235269
chr07,162362,0.266789064533991
chr07,163551,0.3062176768962538
chr07,163616,0.3743083969939802
chr07,164210,0.16183898090942808
chr07,164399,0.16747224440020925
chr07,164414,0.16183898090942808
chr07,164687,0.13734454305525925
chr07,165295,0.15561531624064737
chr07,165439,0.13655487909524588
chr07,165805,0.13734454305525925
chr07,165814,0.13734454305525925
chr07,165946,0.13734454305525925
chr07,166033,0.13734454305525925
chr07,166081,0.11526581785570553
chr07,166189,0.13105661259604998
chr07,166290,0.11526581785570553
chr07,166429,0.14623251813944602
chr07,166445,0.14703928584955392
chr07,166604,0.15162785489016792
chr07,166685,0.15162785489016792
chr07,166811,0.16208797090402846
chr07,166941,0.16815385228460053
chr07,167147,0.15141080242516539
chr07,167746,0.15356336312109695
chr07,168032,0.11238404625860735
chr07,168268,0.11364563909791742
chr07,168313,0.08385375188318667
chr07,168537,0.08484486949216972
chr07,169019,0.07687556164381035
chr07,169166,0.08609542575442197
chr07,169472,0.08609542575442197
chr07,169694,0.1000197368080613
chr07,170056,0.08860235655854616
chr07,170307,0.08860235655854616
chr07,170419,0.08860235655854616
chr07,170646,0.08860235655854616
chr07,172322,0.09153510292311412
chr07,174334,0.08860235655854616
chr07,174371,0.08860235655854616
chr07,174519,0.10098417666541441
chr07,174840,0.08538837453100512
chr07,175278,0.08860235655854616
chr07,176627,0.07910790119128602
chr07,176900,0.08860235655854616
chr07,177276,0.06955365851764904
chr07,177532,0.08860235655854616
chr07,178324,0.08860235655854616
chr07,178645,0.08860235655854616
chr07,178682,0.08860235655854616
chr07,178709,0.08860235655854616
chr07,178763,0.08860235655854616
chr07,180097,0.14597108450337798
chr07,181996,0.10275975502219017
chr07,184069,0.10141483928667229
chr07,185061,0.08860235655854616
chr07,185163,0.08860235655854616
chr07,189807,0.08860235655854616
chr07,190493,0.08860235655854616
chr07,190932,0.10999781198069061
chr07,191861,0.08860235655854616
chr07,192483,0.1079381209674716
chr07,196501,0.0682476285514318
chr07,203792,0.08538837453100512
chr07,203875,0.10275975502219017
chr07,204975,0.14583023324865535
chr07,205094,0.08860235655854616
chr07,205820,0.08807799179969815
chr07,207595,0.08860235655854616
chr07,207755,0.08860235655854616
chr07,208444,0.08994746586935158
chr07,208944,0.08860235655854616
chr07,212513,0.08860235655854616
chr07,213354,0.08860235655854616
chr07,215537,0.08860235655854616
chr07,219503,0.08860235655854616
chr07,220020,0.08860235655854616
chr07,220199,0.11070052715843505
chr07,221184,0.08428152733359194
chr07,222052,0.08860235655854616
chr07,222516,0.10139780326539137
chr07,222884,0.11245676561376548
chr07,224093,0.08807799179969815
chr07,228112,0.08860235655854616
chr07,228179,0.08860235655854616
chr07,229592,0.08860235655854616
chr07,229648,0.08187467221305461
chr07,229682,0.10094007820114263
chr07,230078,0.08860235655854616
chr07,231342,0.08953615678445559
chr07,231368,0.09324498875722713
chr07,231431,0.09324498875722713
chr07,231723,0.08860235655854616
chr07,232206,0.08860235655854616
chr07,233286,0.08860235655854616
chr07,233553,0.08860235655854616
chr07,233558,0.08860235655854616
chr07,233711,0.08860235655854616
chr07,233873,0.08860235655854616
chr07,234311,0.08807799179969815
chr07,234817,0.10275975502219017
chr07,235759,0.08860235655854616
chr07,235766,0.08860235655854616
chr07,236166,0.08860235655854616
chr07,236327,0.08807799179969815
chr07,237008,0.09324498875722713
chr07,237316,0.09324498875722713
chr07,237492,0.09410034908507055
chr07,238037,0.08860235655854616
chr07,238049,0.08860235655854616
chr07,239113,0.09515305689763655
chr07,239164,0.10094007820114263
chr07,239350,0.08860235655854616
chr07,240054,0.08860235655854616
chr07,240169,0.08860235655854616
chr07,240349,0.08860235655854616
chr07,240693,0.10275975502219017
chr07,240774,0.07445437761510111
chr07,241215,0.08860235655854616
chr07,241454,0.06862819297104389
chr07,241482,0.06862819297104389
chr07,241567,0.08860235655854616
chr07,241614,0.08860235655854616
chr07,242137,0.08860235655854616
chr07,242166,0.08860235655854616
chr07,242212,0.08860235655854616
chr07,242986,0.08860235655854616
chr07,243317,0.08860235655854616
chr07,243443,0.055231122815655766
chr07,243473,0.08415506000395301
chr07,243522,0.10996318987166485
chr07,243746,0.08860235655854616
chr07,243866,0.08140805255601187
chr07,243976,0.08860235655854616
chr07,244271,0.09775005071282242
chr07,244487,0.08860235655854616
chr07,244504,0.08860235655854616
chr07,244889,0.08860235655854616
chr07,244920,0.06357872376732067
chr07,244929,0.06357872376732067
chr07,244951,0.05575556466002672
chr07,245188,0.0656511438611367
chr07,245288,0.07180286861281059
chr07,245490,0.08860235655854616
chr07,245649,0.08860235655854616
chr07,245817,0.08860235655854616
chr07,245856,0.08860235655854616
chr07,246229,0.12151637932409941
chr07,246272,0.12646889366037692
chr07,246455,0.11991417412178902
chr07,246515,0.17188975774507162
chr07,246611,0.09939899345485491
chr07,246669,0.1081032564647692
chr07,246690,0.08341015882232891
chr07,246785,0.09168144644752639
chr07,246865,0.11622121219527311
chr07,246906,0.09324498875722713
chr07,247068,0.08860235655854616
chr07,247109,0.09324498875722713
chr07,247175,0.09324498875722713
chr07,247362,0.07316344108377679
chr07,247529,0.10913148295062781
chr07,247621,0.10838186874860624
chr07,247802,0.10094007820114263
chr07,247867,0.10604832165335361
chr07,248677,0.08807799179969815
chr07,249678,0.08860235655854616
chr07,252862,0.08860235655854616
chr07,252967,0.08860235655854616
chr07,253249,0.08860235655854616
chr07,253392,0.13265582489366856
chr07,253557,0.08860235655854616
chr07,253650,0.08860235655854616
chr07,253656,0.08860235655854616
chr07,253720,0.08104042240935566
chr07,253819,0.08807799179969815
chr07,253824,0.08807799179969815
chr07,253841,0.08860235655854616
chr07,253852,0.08860235655854616
chr07,253931,0.08860235655854616
chr07,254013,0.05170770572561839
chr07,254141,0.08860235655854616
chr07,258741,0.14729052329934275
chr07,261214,0.10915593199465352
chr07,265731,0.10915593199465352
chr07,267099,0.10915593199465352
chr07,268014,0.0794108635164243
chr07,268093,0.10915593199465352
chr07,269285,0.10915593199465352
chr07,269437,0.10915593199465352
chr07,270269,0.11720570580590196
chr07,274652,0.10915593199465352
chr07,276138,0.10915593199465352
chr07,278535,0.10477343586971763
chr07,279364,0.1289267006549884
chr07,279488,0.14099322028602
chr07,279878,0.1289267006549884
chr07,279913,0.13411007031751307
chr07,279995,0.11166651319476706
chr07,280387,0.10237601392738786
chr07,280453,0.08272709506392448
chr07,280474,0.06415375487936908
chr07,280650,0.08752872033191378
chr07,280674,0.1053729149738141
chr07,280848,0.10704975288905584
chr07,281070,0.10915593199465352
chr07,281278,0.13034219810950018
chr07,281939,0.09841305372249723
chr07,282266,0.07578284189853235
chr07,282637,0.08017634876966702
chr07,282891,0.09153997152157817
chr07,283252,0.10032734020176073
chr07,283409,0.10086737238243758
chr07,283457,0.09153997152157817
chr07,283834,0.10356459114820984
chr07,284578,0.09153997152157817
chr07,284649,0.09153997152157817
chr07,284773,0.0917027528229389
chr07,284784,0.0917027528229389
chr07,284844,0.12303778473307361
chr07,285083,0.11627684027669744
chr07,285100,0.12488681579941804
chr07,285125,0.10933096923710274
chr07,285138,0.0936144467208154
chr07,285306,0.09174479952252189
chr07,285465,0.0936144467208154
chr07,285552,0.08818749137330222
chr07,285771,0.10251480132162905
chr07,285952,0.08762414552458941
chr07,286215,0.11922888187947843
chr07,286223,0.0936144467208154
chr07,286249,0.0936144467208154
chr07,286286,0.0936144467208154
chr07,286367,0.0936144467208154
chr07,286479,0.13399744045928697
chr07,286549,0.1222727345438037
chr07,286776,0.08969293887366127
chr07,286801,0.08969293887366127
chr07,287428,0.07573218442919939
chr07,287744,0.08908710042010581
chr07,288233,0.10274500626280876
chr07,288265,0.08969293887366127
chr07,288277,0.08969293887366127
chr07,288391,0.101455181680474
chr07,288474,0.10668672831330273
chr07,288960,0.0902259804053252
chr07,289306,0.09938905634381688
chr07,289409,0.0902259804053252
chr07,289445,0.11512065156115307
chr07,289485,0.11512065156115307
chr07,289506,0.0902259804053252
chr07,289530,0.10274500626280876
chr07,289847,0.08495733672369046
chr07,289876,0.08495733672369046
chr07,289944,0.11918278556762985
chr07,290146,0.07432300442214353
chr07,290294,0.057575703132995336
chr07,290557,0.0902259804053252
chr07,290616,0.09247006415219995
chr07,290735,0.09014227443835343
chr07,290873,0.10984219960094802
chr07,290940,0.0902259804053252
chr07,290967,0.11263618269329952
chr07,290978,0.1492648878370986
chr07,291219,0.11192624622244775
chr07,291546,0.08696565177753941
chr07,291563,0.0902259804053252
chr07,291782,0.0902259804053252
chr07,291984,0.1177079153602867
chr07,292425,0.08840951681274195
chr07,292486,0.0902259804053252
chr07,293041,0.0902259804053252
chr07,293259,0.0949363385795515
chr07,293335,0.0902259804053252
chr07,293341,0.0902259804053252
chr07,294212,0.08495733672369046
chr07,294659,0.08969293887366127
chr07,294907,0.0902259804053252
chr07,295062,0.0902259804053252
chr07,295107,0.08495733672369046
chr07,295170,0.08495733672369046
chr07,295282,0.06236878096754078
chr07,295539,0.05337791200693559
chr07,295548,0.06507018065862961
chr07,295962,0.08840951681274195
chr07,296102,0.08969293887366127
chr07,296135,0.0902259804053252
chr07,296275,0.08840951681274195
chr07,296423,0.0902259804053252
chr07,296600,0.0902259804053252
chr07,296775,0.09739845445448687
chr07,296851,0.08696565177753941
chr07,296972,0.08696565177753941
chr07,297239,0.0902259804053252
chr07,297469,0.0902259804053252
chr07,298145,0.0902259804053252
chr07,298175,0.0902259804053252
chr07,298222,0.0902259804053252
chr07,298497,0.0902259804053252
chr07,299254,0.0902259804053252
chr07,299302,0.0902259804053252
chr07,299342,0.0902259804053252
chr07,299390,0.0902259804053252
chr07,299432,0.08969293887366127
chr07,299668,0.0902259804053252
chr07,299704,0.0902259804053252
chr07,299806,0.11617029666739609
chr07,299817,0.07205183554319429
chr07,299826,0.07205183554319429
chr07,300002,0.0902259804053252
chr07,300374,0.09929498177104748
chr07,300478,0.11192624622244775
chr07,300576,0.0902259804053252
chr07,300791,0.08837065942010054
chr07,301033,0.09903702098922593
chr07,301213,0.09710053061470543
chr07,301604,0.11856158300032749
chr07,301876,0.0902259804053252
chr07,302716,0.10163317504063088
chr07,302750,0.10459136628454449
chr07,302896,0.10420840384535943
chr07,303020,0.0902259804053252
chr07,303123,0.0902259804053252
chr07,303177,0.08495733672369046
chr07,303412,0.08495733672369046
chr07,303505,0.0902259804053252
chr07,304000,0.0902259804053252
chr07,304057,0.0902259804053252
chr07,304131,0.0902259804053252
chr07,304298,0.0902259804053252
chr07,304304,0.0902259804053252
chr07,304499,0.08328665595111355
chr07,304757,0.08840951681274195
chr07,305105,0.0902259804053252
chr07,305292,0.0902259804053252
chr07,305536,0.08969293887366127
chr07,305664,0.08696565177753941
chr07,305760,0.0902259804053252
chr07,305949,0.0902259804053252
chr07,305965,0.0902259804053252
chr07,306090,0.0902259804053252
chr07,306241,0.0902259804053252
chr07,306292,0.08969293887366127
chr07,306433,0.09147961214437808
chr07,306662,0.10274500626280876
chr07,306993,0.09101497967633998
chr07,307033,0.0944060158241754
chr07,310177,0.0902259804053252
chr07,310740,0.10530104601031058
chr07,312005,0.0902259804053252
chr07,312851,0.0902259804053252
chr07,312949,0.07822293094752766
chr07,313741,0.08969293887366127
chr07,316086,0.0902259804053252
chr07,318104,0.0949363385795515
chr07,318479,0.0949363385795515
chr07,321570,0.0873913666233229
chr07,321903,0.06105114922396812
chr07,322644,0.05493162071420259
chr07,322806,0.05617534129011835
chr07,322887,0.05617534129011835
chr07,323364,0.05617534129011835
chr07,323812,0.05051533055337005
chr07,323868,0.05617534129011835
chr07,324259,0.06713380462178249
chr07,324328,0.06467428670887793
chr07,324613,0.05617534129011835
chr07,324618,0.05617534129011835
chr07,324676,0.07107252518553865
chr07,324816,0.08267713776747795
chr07,325095,0.05938170697298749
chr07,325231,0.04701791058326922
chr07,325313,0.05617534129011835
chr07,325724,0.21890281199628508
chr07,326062,0.18320952870314375
chr07,332269,0.12559835910732883
chr07,335364,0.1671649683668454
chr07,336788,0.15240758535824375
chr07,338382,0.1606804104178971
chr07,345973,0.16895391832829731
chr07,353259,0.18631677259405402
chr07,355498,0.2289748416643585
chr07,356528,0.25307951288479225
chr07,356862,0.16944653288413267
chr07,363127,0.22897767512642453
chr07,363223,0.18631677259405402
chr07,363355,0.21147364942741062
chr07,366314,0.18631677259405402
chr07,370536,0.21147364942741062
chr07,372273,0.18631677259405402
chr07,374435,0.18631677259405402
chr07,374721,0.18631677259405402
chr07,375011,0.19453071919319484
chr07,377120,0.23597276549933158
chr07,377193,0.19191691491681276
chr07,377199,0.19191691491681276
chr07,377206,0.2308338618287689
chr07,377212,0.17440992999084565
chr07,377252,0.277013251948768
chr07,377259,0.30717214956311056
chr07,377287,0.2353251405407911
chr07,377598,0.12965553363356108
chr07,377819,0.13808005436345414
chr07,377996,0.1427013217332427
chr07,378005,0.1427013217332427
chr07,378254,0.1427013217332427
chr07,378425,0.12880864235381342
chr07,378543,0.14188510308453295
chr07,378548,0.14188510308453295
chr07,378817,0.12372291302073557
chr07,378995,0.18461203812614177
chr07,379141,0.16053193592538367
chr07,379422,0.12880864235381342
chr07,380149,0.1427013217332427
chr07,380814,0.1427013217332427
chr07,380838,0.1427013217332427
chr07,380868,0.1427013217332427
chr07,380883,0.1427013217332427
chr07,380908,0.1427013217332427
